UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Digital,OverDrive,AUDIOBOOK,2016,8,36,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3 (unabridged) (Unabridged)",,J.K. Rowling,"Fantasy, Juvenile Fiction, Juvenile Literature, Thriller",Pottermore,2012
Physical,Horizon,SOUNDDISC,2016,8,13,Harry Potter and the Order of the Phoenix [sound recording] / J.K. Rowling.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Boarding schools Juvenile fiction, England Juvenile fiction","Listening Library,",p2003.
Physical,Horizon,BOOK,2016,8,2,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,,"Rowling, J. K.","Large type books Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Schools Fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction","Thorndike Press,",2007.
Digital,OverDrive,AUDIOBOOK,2016,8,43,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2 (unabridged) (Unabridged)",,J.K. Rowling,"Fantasy, Juvenile Fiction, Juvenile Literature, Thriller",Pottermore,2012
Physical,Horizon,BOOK,2016,8,2,Harry Potter and the sorcerer's stone [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPré.,,,"Large type books Juvenile fiction, Witches Fiction, Wizards Juvenile fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction","Thorndike Press,",1999.
Physical,Horizon,BOOK,2016,8,1,"Harry Potter y la cámara secreta / J.K. Rowling ; [traducción, Adolfo Muñoz García y Nieves Martín Azofra].",,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Granger Hermione Fictitious character Juvenile fiction, Weasley Ron Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction","Salamandra,",2015.
Digital,OverDrive,EBOOK,2016,7,3,"Harry Potter y el misterio del príncipe: Harry Potter Serie, Libro 6",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Physical,Horizon,BOOK,2016,7,1,Harry Potter và bảo bối tử thần = Harry Potter and the deathly hallows / J.K. Rowling ; Lý Lan dịch.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Bildungsromans, Potter Harry Fictitious character Fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, Vietnamese language materials","Nhà xuất bản Trẻ,",2007.
Physical,Horizon,BOOK,2016,7,1,Harī Pottā to nazo no purinsu = Harry Potter and the half-blood prince / J.K. Rōringu saku ; Matsuoka Yūko yaku.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Japanese language materials","Seizansha,",2006.
Physical,Horizon,BOOK,2016,7,42,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction","Scholastic,",2003.
Digital,OverDrive,AUDIOBOOK,2016,7,27,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6 (unabridged) (Unabridged)",,J.K. Rowling,"Fantasy, Juvenile Fiction, Juvenile Literature, Thriller",Pottermore,2012
